title,price,description,link,Image,categorie
GUM BROSSE A DENTS CLASSIC 409,8.450 TND TTC,"

Notre brosse à dents GUM Classic, simple et facile à utiliser est un excellent choix pour le brossage quotidien.
 Elle permet une élimination efficace de la plaque dentaire et aide ainsi à protéger vos dents et vos gencives, pour une bonne santé bucco-dentaire.

",https://anais.tn/produit/gum-brosse-a-dents-classic-409/,https://anais.tn/wp-content/uploads/2020/09/D04549898-p1-compressed.jpg,Dentaire
GUM BROSSE A DENTS END-TUFT 308,8.950 TND TTC,"

La brosse à dents souple End-Tuft de Gum est spécialement étudiée pour les personnes ayant une dentition particulière, des dents mal positionnées, trop serrées les unes aux autres, mais également pour les personnes porteuses d’un appareil orthodontique.


",https://anais.tn/produit/gum-brosse-a-dents-end-tuft-308/,https://anais.tn/wp-content/uploads/2020/09/070942003087_hero-alt-compressed.jpg,Dentaire
GUM BROSSE A DENTS JUNIOR (7-9) 902,8.850 TND TTC,"

Tête rembourrée pour un confort maximal et un brossage en toute sécurité.
Brins souples pour éliminer la plaque dentaire en douceur.

",https://anais.tn/produit/gum-brosse-a-dents-junior-902/,https://anais.tn/wp-content/uploads/2020/09/369906-compressed.jpg,Dentaire
GUM BROSSE A DENTS MICRO TIP 473,9.450 TND TTC,"

Le procédé MicroTip permet à la fois un brossage doux et efficace grâce à la densité des brins.
 les 2 rangées centrales surélevées permettent d’éliminer efficacement la plaque dentaire, en particulier au niveau du sillon gingivo-dentaire.

",https://anais.tn/produit/gum-brosse-a-dents-micro-tip/,https://anais.tn/wp-content/uploads/2020/09/gum-brosse-microtip-medium-473.jpg,Dentaire
GUM BROSSE A DENTS MICROTIP 471,9.450 TND TTC,"

Le procédé Micro Tip permet à la fois un brossage doux et efficace grâce à la densité des brins.
 les 2 rangées centrales surélevées permettent d’éliminer efficacement la plaque dentaire, en particulier au niveau du sillon gingivo-dentaire.

",https://anais.tn/produit/gum-brosse-a-dents-micro-tip-471/,https://anais.tn/wp-content/uploads/2020/10/0070942504713-brosse-a-dents-micro-tip-souple-compact-n0471-2x-compressed.jpg,Dentaire
GUM BROSSE A DENTS ORIGINAL WHITE 561,10.850 TND TTC,"

Elimine efficacement et en douceur les colorations dentaires grâce à ses brins de forme carrée recouverts d’élastomère.
Elimine en douceur la plaque dentaire le long du sillon gingival et dans les zones difficiles d’accès en respectant les gencives.

",https://anais.tn/produit/gum-brosse-a-dents-original-white-561/,https://anais.tn/wp-content/uploads/2020/09/gum-brosse-a-dents-activital-medium-583-compressed.jpg,Dentaire
GUM BROSSE A DENTS ORTHO 124,12.850 TND TTC,"

La brosse à dents GUM Ortho été spécialement conçue par nos experts pour se glisser en douceur autour des brackets, nettoyant même les  zones les plus difficiles à atteindre.
 Elle laisse ainsi vos dents et gencives parfaitement propres.

",https://anais.tn/produit/gum-brosse-a-dents-ortho-124/,https://anais.tn/wp-content/uploads/2020/10/0070942501248-brosse-a-dents-ortho-souple-n0124-2x-compressed.jpg,Dentaire
GUM BROSSE A DENTS ORTHO 125,12.850 TND TTC,"

La brosse à dents GUM Ortho été spécialement conçue par nos experts pour se glisser en douceur autour des brackets, nettoyant même les  zones les plus difficiles à atteindre.
 Elle laisse ainsi vos dents et gencives parfaitement propres.

",https://anais.tn/produit/gum-brosse-a-dents-ortho/,https://anais.tn/wp-content/uploads/2020/09/0070942501248-brosse-a-dents-ortho-souple-n0124-2x-compressed.jpg,Dentaire
GUM BROSSE A DENTS SENSIVITAL 509,9.950 TND TTC,"

Ultra-souples pour ne pas léser les gencives, les brins coniques répartis sur deux niveaux pénètrent en profondeur dans les espaces inter dentaires et le long du sillon gingival, laissant les dents incroyablement douces et propres.

",https://anais.tn/produit/gum-brosse-a-dents-sensivital-509/,https://anais.tn/wp-content/uploads/2020/09/brosse-a-dents-509-ultra-souple-sensivital_-gum-compressed.jpg,Dentaire
GUM BROSSE A DENTS SUPERTIP 463,7.380 TND TTC,"

La brosse à dents manuelle superTip de Gum permet un nettoyage multi-niveaux des dents et des gencives.

",https://anais.tn/produit/gum-brosse-a-dents-super-tip/,https://anais.tn/wp-content/uploads/2020/09/g-u-m-brosse-a-dents-supertip-medium-463-f1200-f1200.jpg,Dentaire
GUM BROSSE A DENTS TECHNIQUE PLUS 491,9.980 TND TTC,"

Notre brosse à dents GUM Technique + est une brosse à plusieurs niveaux de brins, recommandée pour le nettoyage quotidien.
 Dotée de brins de différentes longueurs et d’une tête fine, elle a été spécialement conçue pour atteindre toutes les parties de la bouche.

",https://anais.tn/produit/gum-brosse-a-dents-technique-plus-491/,https://anais.tn/wp-content/uploads/2020/10/0070942121583-brosse-a-dents-technique-plus-soft-compact-n0491-2x-compressed.jpg,Dentaire
GUM BROSSE A DENTS TECHNIQUE PLUS 493,9.980 TND TTC,"

Notre brosse à dents GUM Technique + est une brosse à plusieurs niveaux de brins, recommandée pour le nettoyage quotidien.
 Dotée de brins de différentes longueurs et d’une tête fine, elle a été spécialement conçue pour atteindre toutes les parties de la bouche.

",https://anais.tn/produit/gum-brosse-a-dents-technique-plus/,https://anais.tn/wp-content/uploads/2020/09/brosse-a-dents-technique-493-bleu-gum.jpg,Dentaire
GUM BROSSE A DENTS TECHNIQUE PRO 525,12.450 TND TTC,"

Il est important de bien vous brosser les dents afin d’éliminer la plaque dentaire. Une mauvaise élimination de la plaque, notamment dans les zones difficiles d’accès, peut être à l’origine de gencives rouges, gonflées ou encore de l’apparition de saignements.
 Et bien que les maladies de gencives soient très fréquentes, elles peuvent causer beaucoup d’inconfort et parfois conduire à des problèmes plus graves.

",https://anais.tn/produit/gum-brosse-a-dents-technique-pro/,https://anais.tn/wp-content/uploads/2020/09/gum-technique-pro-brosse-a-dents-adultes-souple-brosse-s-a-dents-F00005442-p10-compressed-1.jpg,Dentaire
GUM BROSSE A DENTS TECHNIQUE PRO 528,12.450 TND TTC,"

Il est important de bien vous brosser les dents afin d’éliminer la plaque dentaire. 
Une mauvaise élimination de la plaque, notamment dans les zones difficiles d’accès, peut être à l’origine de gencives rouges, gonflées ou encore de l’apparition de saignements.
 Et bien que les maladies de gencives soient très fréquentes, elles peuvent causer beaucoup d’inconfort et parfois conduire à des problèmes plus graves.

",https://anais.tn/produit/gum-brosse-a-dents-technique-pro-528/,https://anais.tn/wp-content/uploads/2020/10/gum-brosse-a-dents-technique-pro-medium-528.jpg,Dentaire
GUM BROSSETTE TRAV-LER CONIQUE 1614,11.850 TND TTC,"

La brossette interdentaire Gum Trav-Ler 1614 Conique extrafine a été développée pour apporter un maximum de confort et d’efficacité.

Le confort et le contrôle maximum sont assurés grâce à son nouveau manche ergonomique.

L’élimination de la plaque dentaire est améliorée grâce à ses brins triangulaires.

",https://anais.tn/produit/gum-brossette-trav-ler-conique-1614/,https://anais.tn/wp-content/uploads/2020/09/w-532-h-532-zc-2-gum-trav-ler-brossettes-interdentaires-1312-1314-1412-1414-1512-1514-1612-1614-1618-8-1479978529.jpg,Dentaire
GUM BROSSETTE TRAVLER 13.12,11.850 TND TTC,"

Elimination supérieure de la plaque dentaire grâce à la forme triangulaire des brins, permettant d’éliminer 25% de plaque en plus qu’une brossette aux brins traditionnels.
Tige recouverte de nylon, et arrondie pour plus de confort et pour protéger les gencive.

",https://anais.tn/produit/gum-brossette-travler-13-12/,https://anais.tn/wp-content/uploads/2020/10/gum-trav-ler-brossettes-interdentaires-06-mm-x-4-1312-compressed.jpg,Dentaire
GUM BROSSETTE TRAVLER 14.14,11.850 TND TTC,"

Elimination supérieure de la plaque dentaire grâce à la forme triangulaire des brins, permettant d’éliminer 25% de plaque en plus qu’une brossette aux brins traditionnels.
Tige recouverte de nylon, et arrondie pour plus de confort et pour protéger les gencive.

",https://anais.tn/produit/gum-brossette-travler-14-14/,https://anais.tn/wp-content/uploads/2020/10/gum-trav-ler-brossettes-interdentaires-1312-1314-1412-1414-1512-1514-1612-1614-1618-4-1479978486-compressed.jpg,Dentaire
GUM BROSSETTE TRAVLER 15.12,11.850 TND TTC,"

Elimination supérieure de la plaque dentaire grâce à la forme triangulaire des brins, permettant d’éliminer 25% de plaque en plus qu’une brossette aux brins traditionnels.
Tige recouverte de nylon, et arrondie pour plus de confort et pour protéger les gencive.

",https://anais.tn/produit/gum-brossette-travler-15-12/,https://anais.tn/wp-content/uploads/2020/10/gum-trav-ler-brossettes-interdentaires-1312-1314-1412-1414-1512-1514-1612-1614-1618-5-1479978494-compressed.jpg,Dentaire
GUM BROSSETTE TRAVLER 1514,11.850 TND TTC,"

Elimination supérieure de la plaque dentaire grâce à la forme triangulaire des brins, permettant d’éliminer 25% de plaque en plus qu’une brossette aux brins traditionnels.
Tige recouverte de nylon, et arrondie pour plus de confort et pour protéger les gencive.

",https://anais.tn/produit/gum-brossette-travler-1514/,https://anais.tn/wp-content/uploads/2020/09/gum-trav-ler-brossette-interdentaire-13-mm-1514-4-brossettes-compressed.jpg,Dentaire
GUM BROSSETTE TRAVLER CYLIN 1314,11.850 TND TTC,"

Brossettes pour éliminer la plaque dentaire entre les dents et prévenir les problèmes de gencives. 

",https://anais.tn/produit/gum-brossette-travler-1314/,https://anais.tn/wp-content/uploads/2020/09/gum-brossette-traveler-cylindrique-08mm1314.jpg,Dentaire
GUM BROSSETTE TRAVLER CYLIN 1612,11.850 TND TTC,"

Elimination supérieure de la plaque dentaire grâce à la forme triangulaire des brins, permettant d’éliminer 25% de plaque en plus qu’une brossette aux brins traditionnels.
Tige recouverte de nylon, et arrondie pour plus de confort et pour protéger les gencive.

",https://anais.tn/produit/gum-brossette-travler-cylind-1612/,https://anais.tn/wp-content/uploads/2020/09/gum-brossette-traveler-extra-fine-cylindrique-14mm1612.jpg,Dentaire
GUM BROSSETTE TRAVLER ULTRAFINE 1412,11.850 TND TTC,"

Elimination supérieure de la plaque dentaire grâce à la forme triangulaire des brins, permettant d’éliminer 25% de plaque en plus qu’une brossette aux brins traditionnels.
Tige recouverte de nylon, et arrondie pour plus de confort et pour protéger les gencive.

",https://anais.tn/produit/gum-brossette-travler-ultra-fine-1412/,https://anais.tn/wp-content/uploads/2020/09/gum-brossettes-traveler-ultrafine-cylindrique-bte-de-4-1412.jpg,Dentaire
GUM DENTIFRICE GINGIDEX,10.820 TND TTC,"

Aide à réduire l’accumulation de plaque dentaire.
Aide à apaiser les gencives sensibles.
Aide à maintenir des tissus gingivaux sains.
L’Aloe Vera contribue à nourrir et apaiser tissus de la bouche.
Également recommandé pour le contrôle de plaque en implantologie ou en situations prothétiques.

",https://anais.tn/produit/gum-dentifrice-gingidex/,https://anais.tn/wp-content/uploads/2020/10/8000_11873_1755FNL_1200x1200-compressed.jpg,Dentaire
GUM DENTIFRICE ORTHO,11.850 TND TTC,"

Notre gamme ortho a été spécialement formulée pour protéger vos dents et gencives tout au long de votre traitement orthodontique.
Quel que soit le type d’appareil que vous portez, le dentifrice GUM ortho est la solution idéale pour le brossage quotidien.

",https://anais.tn/produit/gum-gel-dentifrice-ortho/,https://anais.tn/wp-content/uploads/2020/09/0070942304795_PHOTOSITE_20201120_051800_0-compressed.jpg,Dentaire
GUM DENTIFRICE PAROEX,11.300 TND TTC,"

La gamme GUM Paroex / Gingidex  ne s’attaque pas seulement à la plaque existanteelle, prévient aussi la formation de nouvelle plaque.
 En gardant la plaque sous contrôle, la gamme GUM Paroex / Gingidex empêche de nouveaux problèmes d’apparaître.

",https://anais.tn/produit/gum-dentifrice-paroex/,https://anais.tn/wp-content/uploads/2020/09/gum-dentifrice-paroex-compressed.jpg,Dentaire
GUM DENTIFRICE SENSIVITAL,11.950 TND TTC,"

Prend soin des gencives grâce à une action anti-plaque.
Désensibilise les terminaisons nerveuses exposées.
Formule douce.
Arôme menthe fraîche.

",https://anais.tn/produit/gum-dentifrice-sensivital/,https://anais.tn/wp-content/uploads/2020/10/3739935-134883-compressed.jpg,Dentaire
GUM FIL DENTAIRE EXPANDING 2030,12.590 TND TTC,"


Le fil dentaire GUM Expanding est fin et facile à utiliser.
 Une fois inséré et au contact de la salive, il se dilate considérablement. 
Cela lui permet d’atteindre plus de surface dentaire et de nettoyer ainsi plus efficacement les espaces entre les dents et sous la gencive.


",https://anais.tn/produit/gum-fil-dentaire-expanding-2030/,https://anais.tn/wp-content/uploads/2020/09/product-1.jpg,Dentaire
GUM FIL DENTAIRE ORIGINAL WHITE 2040,12.950 TND TTC,"

Le fil dentaire vous permet également de nettoyer de nombreuses zones que la brosse à dents ne peut pas atteindre, comme par exemple entre les dents et sous les gencives.

",https://anais.tn/produit/gum-fil-dentaire-original-white/,https://anais.tn/wp-content/uploads/2020/09/product-3.jpg,Dentaire
GUM GEL DENTIFRICE ACTIVITAL,12.750 TND TTC,"

Action antioxydante du Coenzyme Q10 et de l’extrait naturel de Grenade
Action anti-plaque innovante grâce à l’actif PlakClear™ qui se lie avec les bactéries et leurs toxines, empêchant leur ré-adhésion aux surfaces dentaires
La combinaison de Fluor (1450 ppm) et d’Isomalt favorise la reminéralisation de l’émail et la prévention des caries
Contient du gingembre et du bisabolol apaisants pour renforcer les gencives
Arôme menthe fraîche

",https://anais.tn/produit/gum-gel-dentifrice-activital/,https://anais.tn/wp-content/uploads/2020/10/product.jpg,Dentaire
GUM GRATTE LANGUE,12.000 TND TTC,"

Il est conçu pour éliminer les dépôts de germes, de bactéries ou de débris alimentaires présents sur la surface de la langue et responsables de la mauvaise haleine.
Il contribue à lutter efficacement contre l’halitose et aide à garder une haleine fraîche tout au long de la journée.
Il permet de restaurer et de préserver l’équilibre de la flore buccale.

",https://anais.tn/produit/gum-gratte-langue/,https://anais.tn/wp-content/uploads/2020/09/TXR7V_fr_FR_5-compressed.jpg,Dentaire
GUM PORTE BROSSETTE 605,8.550 TND TTC,"

Le manche porte brossette en plastique Proxabrush Classique de GUM a été spécialement conçu pour utiliser les brossettes Proxabrush Classique.

",https://anais.tn/produit/gum-porte-brossette-605/,https://anais.tn/wp-content/uploads/2020/09/product-2.jpg,Dentaire
KIN BROSSE A DENTS DURE,11.500 TND TTC,"

Sa petite tête de forme triangulaire lui permet accéder à toutes les surfaces de la bouche.
Manche ergonomique avec une poignée anti-glissante et rainures pour une manipulation confortable.
Il est doté d’un capuchon de protection.
La dureté de ses filaments en fait une brosse à dents idéale pour l’hygiène bucco-dentaire quotidienne.

",https://anais.tn/produit/kin-brosse-a-dents-dure/,https://anais.tn/wp-content/uploads/2020/09/unnamed-2.jpg,Dentaire
KIN DENTIFRICE BLANCHEUR,11.890 TND TTC,"

Dentifrice blanchissant à usage quotidien, formulé avec du bicarbonate de soude micro pulvérisé, en vue de l’élimination progressive des taches.

",https://anais.tn/produit/kin-dentifrice-blancheur/,https://anais.tn/wp-content/uploads/2020/09/kin-fkd-dentifrice-blanchissant-125ml-compressed.jpg,Dentaire
KIN DENTIFRICE GENGIVAL 75ML,12.000 TND TTC,"

 Prévient la parodontite, la gingivite, les saignements radiculaires.
Le dentifrice gingival Kin est un cas de formation excessive de plaque bactérienne. 
Elle contribue à prévenir et à traiter la gingivite et à prévenir la carie dentaire.
 Il favorise la réduction du bio film dentaire, renforce et tonifie les gencives délicates dans les processus parodontaux. 
C’est également un antiseptique oral dans les procédures parodontales et les interventions dentaires. 

",https://anais.tn/produit/kin-dentifrice-gengival-75ml/,https://anais.tn/wp-content/uploads/2020/09/dentifrice-gingival-kin-75ml-compressed.jpg,Dentaire
KIN GINGIVAL BAIN DE BOUCHE,13.250 TND TTC,"

La présence de la plaque bactérienne est la principale cause du développement des caries et des affections gingivales, le bain de bouche KIN GINGIVAL agit en contrôlant la plaque bactérienne pour une meilleure hygiène de la bouche. 
Composé de Chlorhexidine et de fluor il apporte une protection optimale aux dents tout en préservant l’émail et en augmentant sa résistance.

",https://anais.tn/produit/kin-gingival-bain-de-bouche/,https://anais.tn/wp-content/uploads/2020/09/CxGG-Enjuague500ml-ES-PT-2-e1597668880829-compressed.jpg,Dentaire
KIN PEROKIN GEL,14.150 TND TTC,"

Hygiène orale en cas de traitements de parodontologie, de chirurgie et péri-implantaires :

Favorise la diminution de la plaque dentaire.

Soigne et protège la gencive.

",https://anais.tn/produit/kin-perokin-gel/,https://anais.tn/wp-content/uploads/2020/09/foto-prod-13437-compressed.jpg,Dentaire
MIRADENT BAIN DE BOUCHE MIRAFLUOR CHX 100ML,13.990 TND TTC,"

Miradent mirafluor Chx liquide bain de bouche avec hamamélis, fluorure et xylitol pour prévenir les plaques, gingivite, caries et mauvaise haleine.

",https://anais.tn/produit/miradent-bain-de-bouche-mirafluor-chx/,https://anais.tn/wp-content/uploads/2020/09/61Tz1BEPozL-compressed.jpg,Dentaire
MIRADENT BAIN DE BOUCHE PAROGUARD 250ML,25.690 TND TTC,"

Une concentration trois fois plus élevée de CHX, est également sans alcool 
Agit en douceur, même avec les gencives enflammées et irritées

",https://anais.tn/produit/miradent-bain-de-bouche-paroguard-250ml/,https://anais.tn/wp-content/uploads/2020/10/compressed-wmsq.jpg,Dentaire
MIRADENT MIRADONT GEL 15ML,23.500 TND TTC,"

Il soulage rapidement les inflammations buccales douloureuses et lutte efficacement contre les bactéries dangereuses grâce à des mécanismes physiques et des substances végétales naturelles

",https://anais.tn/produit/miradent-miradont-gel-15ml/,https://anais.tn/wp-content/uploads/2020/10/miradent-gel-15-ml.jpg,Dentaire
MIRADENT MIRAFLUOR C DENTIFRICE ANTI-CARIES,11.950 TND TTC,"

 L’usage de Mirafluor C de Miradent aux fluorures aminés entraîne une concentration de fluorure dans la salive, ce qui prévient les caries et la plaque dentaire

",https://anais.tn/produit/miradent-mirafluor-c-dentifrice-anti-caries/,https://anais.tn/wp-content/uploads/2020/09/miradent-mirafluor-c-dentifrice-anticaries-dentifrice-s-BE02322964-p10.jpg,Dentaire
MIRADENT MIRASENSITIVE WHITE HAP,16.980 TND TTC,"

MIRASENSITIVE,gel dentifrice,pour un traitement optimal des dents sensibles grâce la technologie des nanoparticules. 

",https://anais.tn/produit/miradent-mirasensitive-white-hap/,https://anais.tn/wp-content/uploads/2020/09/2837177-106385-compressed.jpg,Dentaire
MIRADENT MIRAWHITE GELEE 100ML,16.900 TND TTC,"

Dentifrice professionnel de blanchiment.
Rend les dents plus belles, plus lisses et plus blanches.
Le dentifrice s’occupe d’un nettoyage intensif et veille à un sourire rayonnant.

",https://anais.tn/produit/miradent-mirawhite-gelee/,https://anais.tn/wp-content/uploads/2020/09/7c9ae37b098f22456c3407942cca860f51a7caa6-compressed.jpg,Dentaire
MIRADENT MIRAWHITE OXYGEN SHINE STYLO 1.8G,67.100 TND TTC,"

Mirawhite Oxygène est un gel de blanchiment dentaire doux.
Le gel de blanchiment dentaire Mirawhite oxygène est soluble à la salive et à l’eau, non abrasif et a un ph neutre
Il n’est pas nocif pour les dents et la gencive et évite les sensibilités généralement causées par un traitement au peroxyde

",https://anais.tn/produit/miradent-mirawhite-oxygen-shine-stylo-1-8g/,https://anais.tn/wp-content/uploads/2020/10/miradent-mirawhite-oxygen-shine-stylo-18g-.jpg,Dentaire
MIRADENT TONG CLIN SET DENTAIRE 50ML,19.250 TND TTC,"

Si la mauvaise haleine n’est pas une fatalité, elle peut au quotidien devenir incommodante
Pour aider les personnes sujettes à l’haleine fétide, la marque Miradent a mis au point un gel dentaire rafraichissant et antibactérien
Composé de camomille, de sauge, de souci et de menthol




",https://anais.tn/produit/miradent-tong-clin-set-dentaire-50ml/,https://anais.tn/wp-content/uploads/2020/10/compressed-14g2.jpg,Dentaire
PULMOLL EUCALYPTUS MENTHOL PASTILLES SANS SUCRES 45 G,7.900 TND TTC,"

Les pastilles sans sucres Pulmoll Eucalyptus Menthol soulagent la gorge et leur formule est édulcorée. Elle est à au menthol et à l’extrait de stévia. Fortes de leur pouvoir sucrant, les feuilles de Stévia présentent l’avantage de ne pas constituer un apport calorique.
Réputées pour leur effet bienfaisant en faveur de la gorge, ces dragées ont un bon goût frais de menthol et d’eucalyptus qui calment les petites irritations de la gorge et procure un instant de délice.

",https://anais.tn/produit/pulmoll-eucalyptus-menthol-pastilles-sans-sucres-45-g/,https://anais.tn/wp-content/uploads/2021/01/PULMOLL-Pastilles-eucalyptus-Menthol-sans-sucre-31716_2_1473420656-compressed.jpg,Dentaire
