title,price,description,link,Image,categorie
BIO-TACHES SOLAIRE INVISIBLE SPF50 50ML,52.980 TND TTC,"

BIO-TACHES Solaire sans parfum est une crème dépigmentant photo-protectrice.

",https://anais.tn/produit/bio-taches-solaire-ecran-invisible-spf50-50ml/,https://anais.tn/wp-content/uploads/2020/10/138-compressed.jpg,Solaire
BIODERMA CICABIO SOIN RÉPARATEUR SPF50+ 30ML,54.620 TND TTC,"

La crème SPF 50+ Cicabio est un soin solaire réparateur, formulé pour les peaux abîmées qui souhaitent s’exposer au soleil. 
Elle assèche les suintements, apaise et permet également de prévenir les risques d’hyperpigmentation post-cicatricielle.

",https://anais.tn/produit/bioderma-cicabio-soin-reparateur-spf50-30ml/,https://anais.tn/wp-content/uploads/2021/01/F00001009-p12-compressed.jpg,Solaire
BIODERMA CICABIO STICK REPARATEUR SPF50+40ML,43.990 TND TTC,"

Réparateur très haute protection solaire anti-marques cicatricielles (pour toute la famille) .
 Restaure l’épiderme en agissant sur chaque étape de la réparation cutanée .
Protège du soleil par une très haute protection UV SPF 50+ pour limiter le risque d’hyperpigmentation post-cicatricielles (taches brunes) .
 Soulage l’inconfort et réduit l’incitation au grattage .
Assainit l’épiderme .
 Hydrate.

",https://anais.tn/produit/bioderma-cicabio-creme-spf5040ml/,https://anais.tn/wp-content/uploads/2020/10/bioderma-cicabio-spf50-stick-reparateur-apaisant-8g-compressed.jpg,Solaire
BIODERMA HYDRABIO PERFECTEUR SPF30 40ML,56.990 TND TTC,"

Le soin dermatologique peau parfaite 
Hydrate intensément et durablement 
 Prévient le vieillissement cutané, et anti-UV 
Floute les imperfections et les micro-ridules 
Lisse le grain de peau 
Booste l’éclat de la peau Résultat 
 Le grain de peau paraît immédiatement plus lisse, le teint visiblement unifié, lumineux et éclatant

",https://anais.tn/produit/bioderma-hydrabio-perfecteur-spf30-40ml/,https://anais.tn/wp-content/uploads/2020/10/perfecteur.jpg,Solaire
BIODERMA PHOTODERM AKN MAT SPF30 40ML,26.990 TND TTC,"

Le fluide matifiant double action : haute photoprotection et prévention des imperfections cutanées .
Innovation BIODERMA, le brevet exclusif Fluidactiv de Photoderm AKN Mat normalise biologiquement la qualité du sébum pour éviter l’obstruction des pores et prévenir l’apparition des imperfections, souvent exacerbée après la période d’exposition solaire (effet rebond) .
Ce brevet exclusif assure la préservation et la stimulation des défenses de la peau (l’immunité) face au soleil.

",https://anais.tn/produit/bioderma-photoderm-akn-mat-spf30-40ml/,https://anais.tn/wp-content/uploads/2020/10/3701129801116-photoderm-akn-mat-spf30-fluide-matifiant-40m-2x-min.jpg,Solaire
BIODERMA PHOTODERM AR SPF50+ CRÈME SOLAIRE TEINTEE 30ML,60.200 TND TTC,"

Photoderm AR , une avancée majeurs contre les risques de dommages cellulaires: son nouveau systeme filtrant anti-UVA_UVB et son complexe breveté exclusif .
 BIOprotection Celluleire permettent une protection optimale à long terme des cellules de la peau.
 Issue de la recherche Bioderma , sa performance inegalée ‘anti-UVA exteme’ lutte contre le vieillissement cutané prématuré et son efficacité anti-UVB très élevée protège en toute securité des coups de soleil. 
Grace à l’efficacité des actifs anti-rougeurs, le complexe breveté et novateur Rosactiv apaise l’epiderme et permet de lutter durablement contre l’installation et l’aggravation des rougeurs diffuses.

",https://anais.tn/produit/bioderma-photoderm-ar-spf50-creme-solaire-teintee-30ml-30ml/,https://anais.tn/wp-content/uploads/2020/10/63_748477b7-0f12-4770-b238-5d4e1e60632a_1024x1024-min.jpg,Solaire
BIODERMA PHOTODERM MAX AQUAFLUIDE TEINTE DOREE SPF 50+,31.990 TND TTC,"

La très haute protection solaire au fini toucher sec .
 Plaisir et facilité d’application grâce à une texture fluide et légère comme de l’eau .
 Une très haute protection quotidienne anti-brillance, au fini toucher sec, idéale pour tous les types de peau même mixtes à grasses .
 Formule oil free* 

",https://anais.tn/produit/bioderma-photoderm-max-aquafluide-teinte-doree-spf-50/,https://anais.tn/wp-content/uploads/2020/10/10303-243543-bioderma-photoderm-max-aquafluide-teinte-doree-spf-50-solaire-40ml-1000x1000-compressed.jpg,Solaire
BIODERMA PHOTODERM MAX CRÈME TEINTÉ SPF50+40ML,55.400 TND TTC,"

La très haute protection solaire à la texture fondant .
 Garantit une protection optimale UVA-UVB contre les méfaits du soleil (coups de soleil, intolérances solaires…) .
 Active les défenses naturelles de la peau, protège des risques de dommages cellulaires et lutte contre le vieillissement cutané prématuré : brevet biologique Bioprotection Cellulaire .
Texture fondante, incolore à l’application, sans effet gras, sans traces blanches .
 Excellente tolérance

",https://anais.tn/produit/bioderma-photoderm-max-creme-spf5040ml-2/,https://anais.tn/wp-content/uploads/2020/10/bioderma-photoderm-max-creme-teinte-doree-spf-50-creme-solaire-BE02124543-p1.jpg,Solaire
BIODERMA PHOTODERM MAX LAIT SOLAIRE SPF100 100ML,34.990 TND TTC,"

En plus de l’activité protectrice UVA/UVB de surface (systèmes filtrants), Photoderm MAX offre une véritable protection biologique interne : la Bioprotection® Cellulaire.
Garantit une protection optimale UVA-UVB contre les méfaits du soleil (coups de soleil, intolérances solaires…).
Active les défenses naturelles de la peau, protège des risques de dommages cellulaires et lutte contre le vieillissement cutané prématuré .
Bioderma Photoderm MAX Lait SPF50+ 100ml Le lait photoprotecteur MAXIMAL qui stimule les systèmes d’auto-défense de la peau Peaux sensibles ou intolérantes au soleil Peaux très claires ponctuées de taches de rousseur Peaux soumises à un ensoleillement extrême (haute montagne, tropiques…) En plus de l’activité protectrice UVA-UVB de surface (systèmes filtrants), Photoderm MAX offre une véritable protection biologique interne.

",https://anais.tn/produit/bioderma-photoderm-max-lait-solaire-spf100-100ml/,https://anais.tn/wp-content/uploads/2020/10/photoderm-max-lait-solaire-spf-100-100-ml.jpg,Solaire
BIODERMA PHOTODERM NUDE TOUCH 40 ML,71.988 TND TTC,"

Immédiatement la peau est protégée.
Le teint est sublimé et unifié. 
Jour après jour, les imperfections sont limitées.
Texture ultra-légère, application soyeuse, fini poudré en parfaite fusion avec la peau.

",https://anais.tn/produit/bioderma-photoderm-nude-touch/,https://anais.tn/wp-content/uploads/2021/01/bioderma-photoderm-nude-touch-spf-50-teinte-naturelle-40-ml-f1200-f1200-compressed.jpg,Solaire
BIONIKE DEFENCE SUN BABY KIDS – LAIT SPRAY SPF 50+,64.890 TND TTC,"

La photoprotection de la peau des bébés et des enfants en bas âge.

",https://anais.tn/produit/bionike-defence-sun-babykid-lait-spray-50/,https://anais.tn/wp-content/uploads/2020/08/BioNike-Defence-bayby-kids-sun.jpg,Solaire
COFFRET HYFAC GEL NETTOYANT+ CRÈME LÉGÈRE/RICHE+ECRAN TEINTÉ,109.840 TND TTC,"

Gel nettoyant surgras, sans savon. 
Peaux grasses et les peaux jeunes à problèmes, à tendance acnéique.
Facilite l’élimination des impuretés et l’excès de sébum.
Purifie la peau sans l’agresser.
Il équilibre la flore cutanée, contribue à la prévention des phénomènes irritatifs.

",https://anais.tn/produit/coffret-hyfac-gel-nettoyant-creme-legereecran-teinte/,https://anais.tn/wp-content/uploads/2021/12/20211221_134310-min-1-scaled.jpg,Solaire
COFFRET ULTRASUN ECRAN -50% SUR LE 2EME,114.400 TND TTC,"

Protégez, améliorez et prévenez avec Ultrasun Anti-Pigmentation Face SPF 50
Cet écran solaire, hydratant et apprêt tout-en-un présente des avantages remarquables. Sa formule unique enrichie d’ingrédients anti-pigmentation, y compris Illumiscin et Asyntra SL, aide à éclaircir les taches brunes et à empêcher la formation de décoloration supplémentaire. Il peut réduire de manière mesurable l’apparence des ridules et des rides, ainsi qu’hydrater et lisser la peau pour une finition magnifiquement douce et souple. Avec des antioxydants ajoutés, cet écran solaire protégera votre peau contre les rayons UVA / UVB et les dommages des radicaux libres.
Avantages de Ultrasun Anti-Pigmentation Face SPF 50+:
   Convient à tous les types de peau
   Éclaircit les taches brunes
   Protège la peau contre les rayons UVA / UVB
   Idéal pour une base de maquillage
   Léger et sans huile

 
",https://anais.tn/produit/coffret-ultrasun-ecran/,https://anais.tn/wp-content/uploads/2021/12/20211221_134615-min-scaled.jpg,Solaire
DAYLONG – AFTER SUN REPAIR,52.600 TND TTC,"
Daylong™ After Sun Repair est un lait liposomal réparateur après-soleil qui favorise les mécanismes de réparation naturels de la peau.

Peau échauffée ou irritée après une exposition solaire
Peaux sensibilisées suite à un traitement dermatologique (peeling, laser, épilation)
Visage et Corps

",https://anais.tn/produit/daylong-extreme-spf-50-100ml-copie/,https://anais.tn/wp-content/uploads/2020/05/daylong_after_sun_repair.jpg,Solaire
DAYLONG – EXTREME SPF 50+ 100ML,70.290 TND TTC,"
Daylong™ extrême SPF 50+ est un lait de protection solaire liposomal qui offre une très haute protection longue durée aux peaux les plus sensibles au soleil.

Peaux très claires (phototypes I et II)
Ensoleillement extrême (haute montagne, tropique)
Intolérance ou allergie au soleil
Prévention des taches de pigmentation (grossesse, photosensibilisation)
Cicatrices et post traitement laser

",https://anais.tn/produit/daylong-extreme-spf-50-100ml-2/,https://anais.tn/wp-content/uploads/2020/05/daylong_extreme_lotion_50plus.jpg,Solaire
DAYLONG – EXTREME SPF 50+ 200ML,99.900 TND TTC,"
Daylong™ extrême SPF 50+ est un lait de protection solaire liposomal qui offre une très haute protection longue durée aux peaux les plus sensibles au soleil.
Lire la suiteVoir Moins

Peaux très claires (phototypes I et II)
Ensoleillement extrême (haute montagne, tropique)
Intolérance ou allergie au soleil
Prévention des taches de pigmentation (grossesse, photosensibilisation)
Cicatrices et post traitement laser


",https://anais.tn/produit/daylong-extreme-spf-50-100ml/,https://anais.tn/wp-content/uploads/2020/05/daylong_extreme_lotion_50plus.jpg,Solaire
DAYLONG – EXTREME SPF 50+ 50ML,44.996 TND TTC,"
Daylong™ extrême SPF 50+ est un lait de protection solaire liposomal qui offre une très haute protection longue durée aux peaux les plus sensibles au soleil.

Peaux très claires (phototypes I et II)
Ensoleillement extrême (haute montagne, tropique)
Intolérance ou allergie au soleil
Prévention des taches de pigmentation (grossesse, photosensibilisation)
Cicatrices et post traitement laser

",https://anais.tn/produit/daylong-extreme-spf-50-50ml/,https://anais.tn/wp-content/uploads/2020/05/daylong_extreme_lotion_50plus.jpg,Solaire
DAYLONG – SENSITIVE FACE SPF 50+ GEL 100ML,76.636 TND TTC,"
Daylong™ sensitive face SPF 50+ Gel est un gel fluide léger, non gras, qui, avec son filtre minéral supplémentaire et sa formule innovante (sans huiles grasses et sans émulsifiants), offre une très haute protection solaire aux peaux très sensibles et intolérantes au soleil.

Peaux allergiques au soleil
Peaux mixtes, grasses à tendance acnéique
Peaux très sensibles
Visage

",https://anais.tn/produit/daylong-sensitive-face-spf-50-gel-100ml/,https://anais.tn/wp-content/uploads/2020/05/daylong_sunscreen_face_gel_cream_spf_50__50_m.jpg,Solaire
DAYLONG – SENSITIVE FACE SPF 50+ GEL 50ML,51.550 TND TTC,"
Daylong™ sensitive face SPF 50+ Gel est un gel fluide léger, non gras, qui, avec son filtre minéral supplémentaire et sa formule innovante (sans huiles grasses et sans émulsifiants), offre une très haute protection solaire aux peaux très sensibles et intolérantes au soleil.

Peaux allergiques au soleil
Peaux mixtes, grasses à tendance acnéique
Peaux très sensibles
Visage

",https://anais.tn/produit/daylong-sensitive-face-spf-50-gel-50ml/,https://anais.tn/wp-content/uploads/2020/05/daylong_sunscreen_face_gel_cream_spf_50__50_m.jpg,Solaire
DAYLONG BABY SPF30 50ML,46.900 TND TTC,"

La Daylong Baby SPF 30 Crème est une crème de protection solaire basée sur des micropigments réels, ce qui permet une protection très élevée.

Les micropigments reflètent plus efficacement les rayons du soleil que les miroirs et ils empêchent les coups de soleil ainsi que les dégâts à long terme. 
Comme la crème ne contient pas de filtre UV chimique, et qu’elle est sans parfum, Daylong Baby garantit une protection très fiable pour les nourrissons et les jeunes enfants.

La crème Daylong Baby est, comme tous les produits Daylong, résistante à l’eau.

",https://anais.tn/produit/daylong-baby-spf30-50ml/,https://anais.tn/wp-content/uploads/2020/06/Daylong_Baby_Creme_SPF30.jpg,Solaire
DAYLONG KIDS SPF50+ 150 ML,84.980 TND TTC,"

Daylong™ Kids SPF 50+ est un lait de protection solaire liposomal qui été mis au point pour assurer aux enfants une très haute protection solaire, adaptée à leur peau et aux conditions de leur exposition (activité en plein air, transpiration, frottement…).
Son flacon pompe doseur permet d’appliquer la bonne quantité de produit.

",https://anais.tn/produit/daylong-kids-spf50-150-ml/,https://anais.tn/wp-content/uploads/2021/03/166-compressed.jpg,Solaire
DERMACEUTIC KIT 21 DAYS EXPERT CARE,104.200 TND TTC,"

Programme de 21 jours :
Dermaceutic Le Kit Unifiant est le meilleur protocole à recommander à domicile. Indiqué pour améliorer l’éclat et l’homogénéité de la peau et harmoniser le teint . Ce kit est composé de  : 
DERMACEUTIC C25 CREAM CONCENTRE ANTIOXYDANT 12ML : permet de prévenir des méfaits des radicaux libres.
DERMACEUTIC LIGHT Ceutic 15ML : Contribue au renouvellement de la peau, améliore l’éclat du teint et réduit les imperfections.
 DERMACEUTIC FOAMER 15 MOUSSE 30ML : nettoie, élimine les impuretés et les cellules mortes et purifie la peau en douceur. 
DERMACEUTIC SUN CEUTIC SPF50+ 15ML : assure une haute protection solaire spf50 et lutte ainsi contre l’apparition des taches pigmentaires.

",https://anais.tn/produit/dermaceutic-kit-21-days-expert-care/,https://anais.tn/wp-content/uploads/2020/11/COFFRET-Dermaceutic-min.jpg,Solaire
DERMACEUTIC SUN CEUTIC SPF50+ PROTECTION SOLAIRE ANTI AGE 50ML,69.000 TND TTC,"

La protection solaire Sun Ceutic 50+ possède de puissants filtres UVA/UVB protégeant la peau efficacement du soleil. Sun Ceutic 50+ est composée d’écrans minéraux micronisés qui bloquent les UVB et les UVA.
 La combinaison de ces écrans minéraux avec des filtres UV dernières générations photo-stables et des polymères permet de protéger la peau sur un large spectre.

",https://anais.tn/produit/dermaceutic-sun-ceutic-spf50-protection-solaire-anti-age-50ml/,https://anais.tn/wp-content/uploads/2020/10/sun-ceutic-50-min.jpg,Solaire
DERMEDIC NEO VISAGE FOND DE TEINT SPF 50 + IVORY 30ML,41.100 TND TTC,"

Fond de Teint Crème Nourissante et hydratante  spf 50+ a été spécialement conçu pour les peaux hypersensibles et réactives.

",https://anais.tn/produit/dermedic-neo-visage-fond-de-teint-spf-50-ivory-30ml/,https://anais.tn/wp-content/uploads/2021/07/dermedic-neo-visage-foundation-ivory.png,Solaire
DERMEDIC NEO VISAGE FOND DE TEINT SPF 50 + SAND 30ML,41.100 TND TTC,"

Fond de Teint Crème Nourissante et hydratante  spf 50+ a été spécialement conçu pour les peaux hypersensibles et réactives.

",https://anais.tn/produit/dermedic-neo-visage-fond-de-teint-spf-50-sand-30ml/,https://anais.tn/wp-content/uploads/2021/07/dermedic-neo-visage-foundation-sand-min.jpg,Solaire
DUCRAY MELASCREEN PHOTO-VIEILLISSEMENT SOIN GLOBAL MAINS,51.400 TND TTC,"

Corrige, nourrit et protège la peau du soleil.



Protection solaire, sans paraben.




",https://anais.tn/produit/melascreen-photo-vieillissement-soin-global-mains/,https://anais.tn/wp-content/uploads/2020/06/28.1_0d06c112-f6fb-4645-8550-0b8771fb8a12_1000x.jpg,Solaire
DUCRAY MELASCREEN UV CRÈME LÉGÈRE SPF50+ 40ML,52.000 TND TTC,"

La crème anti-tache Ducray Melasceen IP 50+ apporte une protection durable contre les rayons UV.
Sa texture anti-brillance est invisible et apporte un toucher sec.
 Elle est photo-stable et résistante à l’eau et à la sueur même par forte chaleur.
Conçu pour les peaux mixtes à grasses.

",https://anais.tn/produit/melascreen-uv-creme-legere-spf50-40ml/,https://anais.tn/wp-content/uploads/2020/06/30.1_76e74093-f419-4794-8dd6-06462b450257_1000x.jpg,Solaire
DUCRAY MELASCREEN UV CRÈME RICHE SPF50+ 40ML,52.000 TND TTC,"

La Crème Riche Melascreen UV SPF50+ est conseillée pour limiter et atténuer les hyper-pigmentations (taches brunes) provoquées par le soleil sur les peaux sensibles très claires, et pour la très haute protection solaire du visage, du décolleté et des mains. 
Sa texture riche et fondante allie hydratation et fini non gras qui convient à la peau sèche.

",https://anais.tn/produit/melascreen-uv-creme-riche-spf50-40ml/,https://anais.tn/wp-content/uploads/2020/06/ducray-melascreen-creme-riche-spf50-creme-solaire-BE03178225-p10.jpg,Solaire
ESTHELLE ÉCRAN TOTAL CLARYTEINT 50ML,49.980 TND TTC,"

Claryteint est une crème solaire douce et légère qui vise à unifier le teint tout en atténuant et camouflant les taches brunes
Elle prévient l’apparition de nouvelles taches tout en assurant l’hydratation et la régénération cellulaire

",https://anais.tn/produit/esthelle-ecran-total-claryteint/,https://anais.tn/wp-content/uploads/2020/10/esth-elle-ecran-total-claryteint.jpg,Solaire
ESTHELLE ÉCRAN TOTAL SPF 50+ 50GR,52.800 TND TTC,"

C’est une crémé à indice de protection élevé, et à double filtre, conçue pour protéger la peau contre les agressions des rayons solaires.
Parallèlement cette crème renferme des ingrédients pour hydrater, restructurer et lutter contre le photo vieillissement de la peau.

",https://anais.tn/produit/esthelle-ecran-total-spf-50-50gr/,https://anais.tn/wp-content/uploads/2020/10/compressed-home.jpg,Solaire
EUCERIN ANTI-PIGMENT SOIN DE JOUR SPF 30,101.500 TND TTC,"

Réduit efficacement les taches brunes et empêche leur réapparition
Une crème de jour hydratante avec protection UVA et UVB pour une peau uniforme et éclatante.

",https://anais.tn/produit/eucerin-anti-pigment-soin-de-jour-spf-30/,https://anais.tn/wp-content/uploads/2020/08/ANTI-PIGMENT-SPF30-min.jpg,Solaire
EUCERIN SENSITIVE PROTECT SUN BRUME 200ML,55.530 TND TTC,"

Brume solaire pour peaux sensibles, haute protection
Formule transparente et légère qui protège efficacement les peaux sensibles et même les peaux à tendance acnéique.

",https://anais.tn/produit/eucerin-sensitive-protect-sun-brume-200ml/,https://anais.tn/wp-content/uploads/2021/04/sun-compressed.jpg,Solaire
EUCERIN SENSITIVE PROTECT SUN SPRAY 200ML,55.530 TND TTC,"

Cet écran solaire en spray transparent offre une protection solaire élevée contre les dommages cutanés dus au soleil :
Un système de filtres UVA/UVB hautement efficaces et stables avec Tinosorb S qui protège activement des coups de soleil. Conforme aux recommendations établies par l’UE.
Une protection cellulaire à la licochalcone A, un anti-oxydant puissant qui protège les cellules de la peau contre les dommages causés par les radicaux libres.

",https://anais.tn/produit/eucerin-sensitive-protect-sun-spray-200ml/,https://anais.tn/wp-content/uploads/2021/04/07415514qKChQpt2S1TaT_1200x1200-compressed-1.jpg,Solaire
EUCERIN SUN PIGMENT CONTROL FLUID SPF 50+,54.200 TND TTC,"

Protection solaire anti-taches, très haute protection, pour tous les types de peau.
Prévient l’hyperpigmentation induite par le soleil, réduit efficacement les taches brunes et empêche leur réapparition.

",https://anais.tn/produit/eucerin-sun-pigment-control-fluid-spf-50/,https://anais.tn/wp-content/uploads/2020/08/SUN-SPF50-min.jpg,Solaire
EUCERIN SUN PROTECTION OIL CONTROL GEL-CREME SPF 50+ 50ML,47.530 TND TTC,"

Protection solaire pour les visages à la peau grasse ou à tendance acnéique.
Protège des dommages cutanés causés par le soleil. 
Fini mat et sec longue tenue grâce à une action anti-brillance durable.

",https://anais.tn/produit/eucerin-sun-protection-oil-control-gel-creme-spf-50-50ml/,https://anais.tn/wp-content/uploads/2020/08/EUCERINSUNOILCONTROLSPF50_50ML_1000x.jpg,Solaire
EUCERIN SUN PROTECTION PHOTOAGING CONTROL CC CREME MEDIUM SPF 50+  50ml,49.800 TND TTC,"

Une très haute protection solaire qui offre une Protection Cellulaire Biologique et corrige instantanément le teint.

",https://anais.tn/produit/eucerin-sun-protection-photoaging-control-cc-ceme-medium-spf-50-50ml/,https://anais.tn/wp-content/uploads/2020/08/eucerin-sun-photoaging-control-cc-cream-medium-spf50-50ml.jpg,Solaire
EYE CARE COMPACT PERFECTEUR SPF25,55.390 TND TTC,"

Le Teint Compact Perfecteur, adapté à tous les types de peau, dissimule les imperfections passagères, acquises ou innées de la peau (couperose, cicatrices, vitiligo, angiomes, acné, taches…).
Sa texture confort, crémeuse à l’application et au fini poudré, mat, très naturel, permet de moduler très facilement sa couvrance pour un teint parfait, uniforme et un effet seconde peau.
Enrichi en écrans minéraux, il protège la peau des effets des rayonnements UV grâce à un SPF 25.

",https://anais.tn/produit/eye-care-compact-perfecteur-spf25/,https://anais.tn/wp-content/uploads/2021/11/eye-care-fond-de-teint-compact-perfecteur-spf-25-min.jpg,Solaire
FIDERMA COFFRET CREME DEPIGMENTANTE JOUR + ECRAN SPF 50+,72.990 TND TTC,"

FIDERMA SPF 50+ est un écran solaire avec une très haute protection, qui a été formulé pour protéger même les peaux intolérantes au soleil contre les rayons UVA et UVB. 
C’est une crème souple avec une texture hydratante et confortable, sans parabènes et sans parfum, convenable aux peaux plus délicates. Résistante à l’eau et au sable.
Fiderma crème dépigmentante favorise l’élimination des taches brunes (taches séniles, actiniques, Chloasma, Mélasma) et donne une couleur homogène au visage.

",https://anais.tn/produit/fiderma-coffret-creme-depigmentante-jour-ecran-spf-50/,https://anais.tn/wp-content/uploads/2020/11/COFFRET-FIDERMA-min.jpg,Solaire
FIDERMA CREME ECRAN SPF 50 INVISIBLE 50ML,66.700 TND TTC,"

FIDERMA SPF 50+ est un écran solaire avec une très haute protection, qui a été formulé pour protéger même les peaux intolérantes au soleil contre les rayons UVA et UVB. 
C’est une crème souple avec une texture hydratante et confortable, sans parabènes et sans parfum, convenable aux peaux plus délicates. Résistante à l’eau et au sable.

",https://anais.tn/produit/fiderma-creme-ecran-spf-50-invisible-50ml/,https://anais.tn/wp-content/uploads/2020/11/SPF-50-INVISIBLE-CREAM.jpg,Solaire
FIDERMA DEPIGMENTANTE SOLAIRE SPF 50+ 50 ML,72.440 TND TTC,"

Spécifique pour traiter l’hyperpigmentation
Sa formule assure une très haute protection contre les rayons UVA et UVB
Favorise l’atténuation des taches brunes 
Prévient leur apparition et assure une action anti-âge

",https://anais.tn/produit/fiderma-depigmentante-solaire-spf-50-50-ml/,https://anais.tn/wp-content/uploads/2020/11/DEPIGMENTING-SUNSCREEN-SPF-50-1.jpg,Solaire
