title,price,description,link,Image,categorie
MEGAPLAST BANDE ADHÉSIVE PRÉDÉCOUPÉES B/25,1.500 TND TTC,"

Bande adhésive hypoallergénique à texture souple.
Perméable à l’air grâce à sa texture micro-perforée.
Meilleur pouvoir d’adhésion et de fixation.
Ne colle pas à la plaie grâce au pad non adhérent central.

",https://anais.tn/produit/megaplast-bande-adhesive-predecoupees-b-25/,https://anais.tn/wp-content/uploads/2021/08/20210821_153914-removebg-preview-min.png,Complements
MEGAPLAST BANDELETTES ADHESIVES À DÉCOUPER,2.740 TND TTC,"

Bande adhésive hypoallergénique à texture souple.
Perméable à l’air grâce à sa texture micro-perforée.
Meilleur pouvoir d’adhésion et de fixation.
Ne colle pas à la plaie grâce au pad non adhérent central.

",https://anais.tn/produit/megaplast-bandelettes-adhesives-a-decouper/,https://anais.tn/wp-content/uploads/2021/08/bande-adhesive-a-decouper-1m6cm-megaplast-paraboutik-parapharmacie-min.jpg,Complements
OXYMETRE DE POULS A DOIGT SB100,153.750 TND TTC,"



Grand écran LED pour une lecture facile.




Conception de bouclier contre la lumière ambiante.



Protection de biocompatibilité.


Une touche marche/arrêt.


Indicateur de force d’impulsion.


Attaché par une ficelle 


Outil de gestion de la santé économique.


Idéal pour l’évaluation de l’oxygénothérapie.


Idéal pour le dépistage l’apnée pendant le sommeil.


Idéal pour la gestion de la santé.


Idéal pour le contrôle ponctuel et la surveillance.



",https://anais.tn/produit/oxymetre-de-pouls-a-doight-sb100/,https://anais.tn/wp-content/uploads/2020/11/OXYMETRE-min.png,Complements
PACK SAFETY,65.000 TND TTC,"

Septaclean est une solution désinfectante qui élimine les germes et les bactéries de la peaux sans l’agresser. Il convient aussi pour la désinfection de toute les surfaces (cuisines, poignets des portes, espaces de travail…)
LACTYFERRIN DEFENSE SANITIZER Gel TUE 99% des germes grâce à une combinaison entre la dernière nanotechnologie avec des ingrédients actifs très efficaces.
BAVETTES Chirurgicales boite de 50

",https://anais.tn/produit/pack-safety/,https://anais.tn/wp-content/uploads/2021/05/saf-compressed.jpg,Complements
PACK SAFETY FAMILY,82.800 TND 69.500 TND TTC,"

Septaclean est une solution désinfectante qui élimine les germes et les bactéries de la peaux sans l’agresser. Il convient aussi pour la désinfection de toute les surfaces (cuisines, poignets des portes, espaces de travail…)
LACTYFERRIN DEFENSE SANITIZER Gel TUE 99% des germes grâce à une combinaison entre la dernière nanotechnologie avec des ingrédients actifs très efficaces.
BAVETTES Chirurgicales boite de 50

",https://anais.tn/produit/pack-safety-family/,https://anais.tn/wp-content/uploads/2021/05/PACK-SAFETY-GRAND-compressed.jpg,Complements
PHYSIOMER EUCALYPTUS 135ML,17.500 TND TTC,"

Décongestionne le nez, rafraîchit et il posséde une action purifiante.


Réduction de la congestion nasale tout en drainant l’excès aqueux de la muqueuse.
Aide à combattre l’infection et empêche la survenue de complications O.R.L.
Une intense sensation de fraîcheur pour un bien-être durable grâce à sa composition en menthe sauvage.
Efficacité garantie :  il soulage immédiatement et prévient la propagation de l’infection.
Une utilisation aisée : il possède un système de pulvérisation unique sans gaz propulseur avec un flacon incassable ( qui peut tomber) et stérile (grâce à sa valve unidirectionnelle).

",https://anais.tn/produit/hdc-physiomer-eucalyptus-135ml/,https://anais.tn/wp-content/uploads/2021/01/s3.gy_.digital_boxpharmacy_uploads_asset_data_23799_Eucalyptus_photo.png,Complements
PHYSIOMER HYPERTONIQUE 135ML,16.900 TND TTC,"

Réduire l’œdème par effet osmotique.
Décongestionner le nez.
Evacuer les agents infectieux et les allergènes.
Limiter le recours aux corticoïdes et aux spécialités médicamenteuses décongestionnantes.

",https://anais.tn/produit/hdc-physiomer-hypertonique-135ml/,https://anais.tn/wp-content/uploads/2021/01/physiomer-nasal-hygiene-spray-135ml.jpg,Complements
PHYSIOMER MOUCHE BEBE,19.151 TND TTC,"

Soulager la congestion nasale de bébé.
Eliminer le mucus en excès.
Faciliter le retour à une respiration normale.
Améliorer la qualité du sommeil.

",https://anais.tn/produit/hdc-physiomer-mouche-bebe/,https://anais.tn/wp-content/uploads/2021/01/c4491b3e720d8b61d40327f698bee333cbc3536f.jpg,Complements
PHYSIOMER NORMAL JET 135ml,16.800 TND TTC,"

Physiomer Normal Jet 135ml
Lavage dynamique des fosses nasales.
Efficacité prouvée:
élimine l’excès de sécrétions nasales ;
nettoie et humidifie les fosses nasales ;
évite le risque de surinfections O.R.L.
Un jet pour un effet de rinçage plus puissant. Sans conservateur.
Sûr et d’utilisation aisée: système de pulvérisation unique sans gaz propulseur, flacon incassable (peut tomber) et stérile (grâce à la valve unidirectionnelle)

",https://anais.tn/produit/physiomer-normal-jet-135ml/,https://anais.tn/wp-content/uploads/2021/08/3564300000667.jpg,Complements
PHYSIOMER UNIDOSE B/20,9.300 TND TTC,"

Le bon réflexe dès les premiers instants de vie de votre bébé ? PHYSIOMER Unidoses ! PHYSIOMER Unidoses lave, hydrate et désencombre les fosses nasales.

",https://anais.tn/produit/physiomer-unidose-b-20/,https://anais.tn/wp-content/uploads/2021/08/711da20f2c6861abf26e25b47043476547a55809_fr_FR-min.jpg,Complements
PHYTEAL MOUSTISTOP GEL PROTECTEUR 50ML,12.800 TND TTC,"

Gel protecteur indiqué dans le traitement et l’apaisement des piqûres d’insectes.
Il agit également comme un excellent répulsif aux insectes grâce à sa composition naturelle en huile essentielle de citronnelle.
Constitué d’extrait d’aloé vera, MOUSTISTOP gel protecteur nourrit, régénère, revitalise, hydrate et lisse la peau.

",https://anais.tn/produit/phyteal-moustistop-gel-protecteur-50ml/,https://anais.tn/wp-content/uploads/2020/05/moustistop-gel-protecteur-50ml.png,Complements
PHYTEAL MOUSTISTOP SPRAY PROTECTEUR INSECTES 100ML,16.600 TND TTC,"

spray protecteur est indiqué dans le traitement et l’apaisement des piqûres d’insectes.
 Il agit également comme un excellent répulsif aux insectes grâce à sa composition naturelle en huile essentielle de citronnelle.
Constitué d’extrait d’aloé vera, MOUSTISTOP spray protecteur nourrit, régénère, revitalise, hydrate et lisse la peau.

",https://anais.tn/produit/phyteal-moustistop-spray-protecteur-insectes-100ml/,https://anais.tn/wp-content/uploads/2020/05/unnamed-min-1.png,Complements
PHYTOREMED TISANE RESPIRATOIRE 70GR,9.980 TND TTC,"

Rhume, toux, maux de gorges et états fébriles.

",https://anais.tn/produit/phytoremed-tisane-respiratoire-70gr/,-,Complements
POLYGEL GEL DESINFECTANT POUR LES MAINS,16.500 TND TTC,"

Désinfectant , virucide , bactéricide 

",https://anais.tn/produit/polygel-gel-desinfectant-pour-les-mains/,-,Complements
SEPTACLEAN LOTION DESINFECTANTE 100ML,5.000 TND TTC,"

Septaclean est une lotion désinfectante pour les mains qui élimine les germes et les bactéries de la peaux sans l’agresser.

",https://anais.tn/produit/septaclean-lotion-desinfectante-100ml/,https://anais.tn/wp-content/uploads/2020/11/szptaclean-lotion-min.jpg,Complements
SEPTACLEAN LOTION DESINFECTANTE 1L,29.800 TND TTC,"

Septaclean est une solution désinfectante qui élimine les germes et les bactéries de la peaux sans l’agresser. Il convient aussi pour la désinfection de toute les surfaces (cuisines, poignets des portes, espaces de travail…).

",https://anais.tn/produit/septaclean-lotion-desinfectante-1l/,https://anais.tn/wp-content/uploads/2020/11/spray-desinfectante-sans-rincage-500-ml-min.jpg,Complements
SEPTACLEAN LOTION DESINFECTANTE 500ML,19.900 TND TTC,"

Septaclean est une solution désinfectante qui élimine les germes et les bactéries de la peaux sans l’agresser. Il convient aussi pour la désinfection de toute les surfaces (cuisines, poignets des portes, espaces de travail…).

",https://anais.tn/produit/septaclean-lotion-desinfectante-500ml/,https://anais.tn/wp-content/uploads/2020/11/spray-desinfectante-sans-rincage-500-ml-min.jpg,Complements
SESDERMA GEL DESINFECTANT MAIN LACTYFERRIN 500 ML,30.330 TND TTC,"

LACTYFERRIN DEFENSE SANITIZER Gel TUE 99% des germes grâce à une combinaison entre la dernière nanotechnologie avec des ingrédients actifs très efficaces, tels que le chlorure de benzalkonium, l’alcool éthylique, le digluconate de chlorhexidine, la LACTOFERRINE et la lactoperoxydase ; ceux-ci annulent / inhibent de façon permanente les virus et les bactéries, tout en protégeant la barrière hydrolipidique naturelle de la peau.

",https://anais.tn/produit/sesderma-gel-desinfectant-main-lactyferrin-500-ml/,https://anais.tn/wp-content/uploads/2021/04/40006302-compressed.jpg,Complements
SESDERMA LACTYFERRIN SANITIZER GEL 190ML,22.159 TND TTC,"

LACTYFERRIN DEFENSE SANITIZER Gel TUE 99% des germes grâce à une combinaison entre la dernière nanotechnologie avec des ingrédients actifs très efficaces, tels que le chlorure de benzalkonium, l’alcool éthylique, le digluconate de chlorhexidine, la LACTOFERRINE et la lactoperoxydase ; ceux-ci annulent / inhibent de façon permanente les virus et les bactéries, tout en protégeant la barrière hydrolipidique naturelle de la peau.

",https://anais.tn/produit/sesderma-lactyferrin-sanitizer-gel-190ml/,https://anais.tn/wp-content/uploads/2021/04/sesderma-lactyferrin-hand-sanitizer-gel-190ml.jpg,Complements
SESDERMA SILKSES PROTECTOR HYDRATATION CUTANEE  30ML,76.900 TND TTC,"

Protecteur hydratant pour la peau à base de silicones, vitamines A, C et E et extraits de plantes (Aloe et Mimosa).
Indiqué pour les cicatrices hypertrophiques, les chéloïdes, les ulcères, les brûlures, l’hydratation, la protection post-peeling.
 agit comme une barrière humide et hydrate pour faciliter le processus de régénération naturelle de la peau. 
Accélère l’épithélialisation, prévient les cicatrices et ne macère pas la peau. 
Sans colorants, ni parfums ni conservateurs.

",https://anais.tn/produit/sesderma-silkses-protector-hydratation-cutanee-30ml/,https://anais.tn/wp-content/uploads/2020/05/SILKSES-Protector-hydratation-cutanee-30-ml.png,Complements
SVR CICAVIT+CREME 100 ml,44.355 TND TTC,"

Soin apaisant réparateur, protecteur anti-marques

 est un soin qui accélère la réparation cutanée et apaise intensément les peaux abimées et irritées de toute la famille.
Sécheresses, rougeurs, gerçures, écorchures, rougeurs du siège, marques de varicelle, tatouages, post-actes dermatologiques (peeling, laser), échauffements, coups de soleil, épilation, rasage.
 une action anti-grattage et anti-irritation renforcée pour une cicatrisation sans marque et sans rougeur.


",https://anais.tn/produit/svr-cicavitcreme-100-ml/,https://anais.tn/wp-content/uploads/2020/04/creme-100ml.jpg,Complements
SVR CICAVIT+CREME 40ML,26.490 TND TTC,"
Crème apaisante réparation accélérée anti-marques.

Un soin qui accélère la réparation cutanée et apaise intensément les peaux abimées et irritées de toute la famille.
Sécheresses, rougeurs, gerçures, écorchures, rougeurs du siège, marques de varicelle, tatouages, post-actes dermatologiques (peeling, laser), échauffements, coups de soleil, épilation, rasage.
Une action anti-grattage et anti-irritation renforcée pour une cicatrisation sans marque et sans rougeur.

 
",https://anais.tn/produit/svr-cicavitcreme-40ml/,https://anais.tn/wp-content/uploads/2020/04/creme-2.jpg,Complements
SVR CICAVIT+SOS GRATTAGE 40ML,39.500 TND TTC,"

Spray anti-grattage ,apaisant ,anti-marques.

STOP les démangeaisons passagères ou régulières dès la 1e application.
STOP aux démangeaisons grâce au 1er(1) spray apaisant à l’efficacité anti-grattage immédiate.
Le nouveau geste ultra-rapide à effet froid qui calme les démangeaisons avec sa double action apaisante et anti-marques pour une peau réparée dès la 1ère application.



",https://anais.tn/produit/svr-cicavitsos-grattage-40ml/,https://anais.tn/wp-content/uploads/2020/04/sos-grattage.jpg,Complements
XEN ADOLOR CREME GEL 75G,8.990 TND TTC,"

Anti-inflammatoires.

Antalgiques.

Anti-raideurs.

Myorelaxantes.
 ADOLOR Soulage rapidement les douleurs musculaires, articulaires et post-traumatiques.

",https://anais.tn/produit/xen-adolor-creme-gel-75g/,-,Complements
YOUNG HEALTH ANTIVIRUS 1L,26.000 TND TTC,"

Un Gel désinfectant pour les mains qui agit avec efficacité pour prévenir les infections bactériennes ou virales. 
Il élimine 99,9% des bactéries et des virus. Il contient des principes actifs réputés pour leurs vertus assainissantes et purifiantes.
La production de cette gel hydro-alcoolique a été faite selon les formulations recommandées par l’OMS (Organisation Mondiale de la Santé). 
Contenant de la glycérine, il ne dessèche pas les mains.

",https://anais.tn/produit/young-health-antivirus-1l/,https://anais.tn/wp-content/uploads/2021/10/DESINFECTANT-1L-ANAIS-PARA-min.png,Complements
